,Time,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT,KHOU,KHOU_squared,orig.id
56409,6/9/16 3:00,10374.39119,1186.667923,1957.144359,713.2390507,10783.72684,2737.799037,5365.917579,941.576245,34060.46222,80.762,6522.500644,56409
25762,12/9/12 23:00,9470.567698,1109.310746,1534.653949,812.5289017,10850.11358,2884.841062,4952.93236,999.9879548,32614.93626,75.362,5679.431044,25762
45343,3/6/15 0:00,11041.2388,1710.67537,2124.4292,958.66321,15715.4954,3733.8162,7568.24383,1341.69155,44194.25356,46.112,2126.316544,45343
49658,9/1/15 20:00,12927.38546,1806.901556,2533.631356,1175.782121,19640.9948,4297.684575,9326.011767,1550.455766,53258.84739,78.062,6093.675844,49658
531,1/23/10 3:00,7028.327142,887.423119,1014.718941,585.4297094,7178.745323,1736.416677,3548.249171,703.5302416,22682.84032,66.362,4403.915044,531
3587,5/30/10 13:00,12816.3241,1600.181941,1399.279667,1005.720885,16097.85241,3408.950191,7259.86746,1194.19824,44782.37489,80.762,6522.500644,3587
49559,8/28/15 17:00,16896.12105,2126.419148,2698.369773,1238.168455,21475.65976,4842.788121,10502.48642,1722.037157,61502.04988,87.062,7579.791844,49559
44015,1/9/15 14:00,12885.26698,1800.794923,2190.183752,1008.864362,16733.66123,4325.059635,8405.777613,1512.466932,48862.07543,38.012,1444.912144,44015
43778,12/30/14 17:00,10273.99567,1602.557171,2326.598797,979.125326,14012.55597,2907.494214,7057.315959,1458.440298,40618.08341,51.062,2607.327844,43778
26655,1/16/13 4:00,9987.439733,1529.682537,1636.776911,947.0958869,14563.27073,3371.087701,7000.554446,1285.870788,40321.77874,37.562,1410.903844,26655
32183,9/3/13 12:00,15368.54501,1989.711927,1932.601573,1071.863461,17736.01891,4056.888992,8698.184925,1373.027843,52226.84264,78.962,6234.997444,32183
35518,1/20/14 13:00,9874.920205,1231.285199,1751.080109,752.2127682,11145.18788,2609.304356,5400.004042,1007.023041,33771.0176,48.362,2338.883044,35518
29102,4/28/13 3:00,7615.876407,936.8171213,1348.473767,554.6429298,7558.020095,2358.825649,4109.976649,740.0940812,25222.7267,66.362,4403.915044,29102
32687,9/24/13 12:00,14118.72799,1688.089005,1643.323723,894.1077419,14657.27634,3587.977032,7022.608947,1097.014205,44709.12498,78.962,6234.997444,32687
52130,12/13/15 20:00,10227.7171,1285.590932,2172.763056,836.5248461,12325.47417,2985.085103,6137.397611,1085.50871,37056.06152,52.862,2794.391044,52130
41749,10/7/14 4:00,8369.256388,1037.093998,1679.715399,671.0824576,9437.062266,2708.228613,5034.691695,900.9289883,29838.05981,71.762,5149.784644,41749
14624,9/2/11 12:00,14915.52867,2047.833623,1659.643641,1196.777386,19646.24757,4223.571858,9225.477672,1394.761564,54309.84199,80.762,6522.500644,14624
42150,10/23/14 21:00,10951.69091,1472.305366,2019.382477,827.9960995,13088.55226,3462.291154,7027.448588,1121.118021,39970.78488,75.362,5679.431044,42150
42462,11/5/14 21:00,10767.50336,1357.457932,1987.239035,775.6597844,11508.51123,2918.207823,5651.495354,1064.404633,36030.47915,66.362,4403.915044,42462
30212,6/13/13 9:00,11942.81557,1469.705749,1682.583483,886.9315068,14127.60441,3201.481991,6608.910207,1089.303959,41009.33687,78.962,6234.997444,30212
6699,10/7/10 7:00,8291.704179,1160.79331,1136.246267,708.0068668,9675.643204,2200.459433,4611.833417,814.6712095,28599.35789,59.162,3500.142244,6699
28224,3/22/13 13:00,10932.3012,1279.706083,1450.005918,819.0110973,11140.13543,2918.583999,5766.931333,1019.804883,35326.47994,70.412,4957.849744,28224
39555,7/7/14 18:00,16737.98482,2123.557454,2422.865284,1278.439969,20918.49151,4651.728462,10152.56334,1623.336357,59908.9672,91.562,8383.599844,39555
54568,3/24/16 10:00,9962.394043,1165.611898,2052.241828,757.6658481,11261.98614,2670.556386,5276.35742,990.714859,34137.52842,63.212,3995.756944,54568
1655,3/11/10 1:00,7320.366938,971.5817274,1099.418964,646.5506213,8227.434881,1817.459644,3761.207716,740.9048329,24584.92533,66.362,4403.915044,1655
7256,10/30/10 12:00,8265.314812,1066.488902,1206.183652,716.3986377,9613.900331,2288.731539,4697.280873,872.7304081,28727.02916,48.362,2338.883044,7256
34789,12/21/13 4:00,8026.985316,944.1090216,1652.084128,845.0914768,11662.4319,2120.094839,4056.942298,984.112292,30291.85127,73.562,5411.367844,34789
54087,3/4/16 9:00,9638.652547,1294.218239,2013.060987,779.6506708,11519.47491,2606.077635,5359.221722,1057.108552,34267.46526,56.912,3238.975744,54087
39843,7/19/14 18:00,14408.84367,1420.072441,2382.987278,887.7732422,13388.62337,4509.026271,8445.62189,1497.514581,46940.46275,84.362,7116.947044,39843
30107,6/9/13 0:00,10755.8842,1294.23381,1661.50992,771.49893,12218.4638,3163.5137,6484.84695,1053.4793,37403.43061,80.762,6522.500644,30107
26609,1/14/13 6:00,9487.210755,1526.4443,1671.913176,1007.071156,15692.35662,2697.842782,6890.152186,1303.482817,40276.47379,46.562,2168.019844,26609
45351,3/6/15 8:00,12924.97154,2005.10093,2308.119283,1136.863287,19112.61984,4540.083822,9427.859927,1661.077653,53116.69628,35.762,1278.920644,45351
9668,2/8/11 0:00,9089.8536,1530.41137,1333.91168,888.81326,13376.1376,2779.1922,5909.56305,1109.88711,36017.76987,50.162,2516.226244,9668
25406,11/25/12 3:00,7167.28212,1024.075719,1313.167267,641.3818557,8645.687889,1877.666051,4136.294943,801.1984016,25606.75425,50.162,2516.226244,25406
20380,4/29/12 17:00,12292.65939,1571.265457,1649.19467,869.7443947,14354.05164,3577.600086,7186.112051,1123.440643,42624.06833,82.562,6816.483844,20380
29270,5/5/13 3:00,7070.33238,901.334655,1359.499487,593.4803948,7690.441842,2083.544345,3808.00498,758.4044715,24265.04256,64.562,4168.251844,29270
42737,11/17/14 8:00,12433.97888,1878.17695,2340.572217,1123.476184,18651.04109,3990.984432,8788.771246,1610.265473,50817.26647,41.162,1694.310244,42737
36223,2/18/14 22:00,9690.659041,1230.676278,1781.162854,721.7991413,11139.42034,2851.389406,5626.629754,983.2230804,34024.9599,75.362,5679.431044,36223
20902,5/21/12 11:00,11802.40531,1537.169422,1475.378327,792.428501,13539.62239,3222.605656,6587.006019,1091.927363,40048.54299,73.562,5411.367844,20902
19415,3/20/12 12:00,9365.041741,1109.576983,1396.113375,726.6785796,10781.99147,2600.071634,4979.374522,865.6434712,31824.49178,73.562,5411.367844,19415
30806,7/8/13 3:00,10042.25087,1266.527793,1561.749782,799.8244434,12551.44898,2732.853721,5762.867678,1008.958631,35726.4819,80.762,6522.500644,30806
46795,5/5/15 12:00,12226.10623,1467.908198,2001.981742,770.5646949,12332.25491,3266.042633,6325.907617,1029.338932,39420.10495,74.012,5477.776144,46795
36370,2/25/14 1:00,7911.629687,1014.773297,1655.661552,721.8229295,9163.242186,2099.199277,4249.900189,833.3425666,27649.57168,63.662,4052.850244,36370
48966,8/4/15 0:00,13809.0093,1625.17709,2148.42493,962.94935,16126.9679,4016.721,8219.95945,1314.38558,48223.5946,86.162,7423.890244,48966
33622,11/2/13 11:00,8885.191609,1145.12374,1634.010401,708.5726661,10099.48232,2376.069204,4899.906966,950.9108331,30699.26774,60.962,3716.365444,33622
17765,1/11/12 10:00,9842.704234,1344.311462,1497.071252,881.7437878,13519.69939,2828.217187,5995.858311,1124.988147,37034.59377,44.762,2003.636644,17765
46211,4/11/15 4:00,7873.081462,878.1972989,1784.155978,577.0523809,7658.668529,2239.639688,3830.575001,763.7095858,25605.07992,67.487,4554.495169,46211
13196,7/5/11 0:00,11973.914,1560.16174,1526.6647,1007.49339,15644.7063,3213.7382,7328.05781,1204.22341,43458.95955,87.962,7737.313444,13196
9010,1/11/11 14:00,10965.65797,1634.122522,1426.597725,972.1909819,15479.23768,3250.372002,6854.059192,1168.816271,41751.05434,39.362,1549.367044,9010
19239,3/13/12 4:00,7158.221506,919.0331957,1211.611176,558.8307201,7687.403227,2041.559773,3767.783075,731.6972884,24076.13996,69.962,4894.681444,19239
39349,6/29/14 4:00,10459.96659,1218.938321,1881.477618,775.9882634,11569.56168,3001.895976,5820.677312,1043.331155,35771.83692,80.762,6522.500644,39349
53767,2/20/16 1:00,8797.603789,934.5250231,1912.341019,602.7709948,8777.49213,2430.113209,4644.215415,829.1345475,28928.19613,66.812,4463.843344,53767
45763,3/23/15 12:00,9868.189829,1254.503508,1935.754853,732.3879205,10972.15347,2776.149846,5466.092353,1020.584555,34025.81633,57.812,3342.227344,45763
56423,6/9/16 17:00,15860.69815,2105.405726,2597.985786,1168.725661,20179.21559,4977.361179,9699.77074,1548.462797,58137.62562,89.762,8057.216644,56423
25364,11/23/12 9:00,7710.297607,913.7361175,1351.828898,643.3882107,8663.095868,2266.906127,4370.666408,845.9707367,26765.88997,60.962,3716.365444,25364
36336,2/23/14 15:00,9347.254037,1093.39964,1758.497228,663.4681964,9730.317719,2678.900633,5521.07532,930.8191316,31723.73191,66.362,4403.915044,36336
51911,12/4/15 17:00,9704.952482,1178.230608,1964.746411,724.8879691,10951.35744,2679.195465,5333.830872,970.3604494,33507.5617,59.162,3500.142244,51911
40471,8/14/14 22:00,15027.06992,1777.822474,2312.981854,1077.264997,17583.59581,4405.591635,9238.658654,1489.955393,52912.94074,87.962,7737.313444,40471
10206,3/2/11 10:00,8854.80667,1252.372495,1208.138444,742.62096,11161.68273,2293.662439,5080.209162,895.792467,31489.28537,50.162,2516.226244,10206
2124,3/30/10 14:00,9329.838336,1180.323436,1151.076809,732.329302,10566.65528,2436.880287,4902.85122,882.8196686,31182.77434,64.562,4168.251844,2124
44740,2/8/15 21:00,9548.169057,1203.176398,1947.369848,730.2288998,10882.53799,2821.523571,5609.576764,1008.369011,33750.95154,74.012,5477.776144,44740
34960,12/28/13 7:00,8838.115129,1346.358547,1770.767699,844.8431195,12691.29235,2706.507126,5683.483849,1095.858677,34977.2265,50.162,2516.226244,34960
29696,5/22/13 21:00,13872.0916,1676.440531,1881.452722,894.1146903,14608.76025,4020.157983,8618.565946,1309.680601,46881.26432,87.962,7737.313444,29696
51321,11/10/15 3:00,7808.384721,960.756409,1810.709487,590.220024,7977.824597,2168.300214,3989.115837,760.7951366,26066.10643,62.762,3939.068644,51321
34820,12/22/13 11:00,8464.183216,1294.27046,1795.107524,969.1164014,14947.58881,2421.358213,5649.580898,1178.538539,36719.74406,57.362,3290.399044,34820
1053,2/13/10 21:00,9914.923105,1502.056816,1213.145655,962.6742992,13380.49859,2734.076417,5727.823112,962.778555,36397.97655,51.962,2700.049444,1053
25758,12/9/12 19:00,10910.06793,1328.525794,1526.204,831.7922655,11729.46517,3308.860947,6361.938553,1052.65701,37049.51167,80.762,6522.500644,25758
38567,5/27/14 14:00,11263.49051,1242.736323,2041.553339,856.3753246,13345.43478,4030.902204,6093.760669,1180.048387,40054.30154,66.362,4403.915044,38567
7056,10/22/10 4:00,7844.766722,973.4913021,1053.494029,593.7769453,8442.985804,2249.562724,4281.912891,776.9493549,26216.93977,69.962,4894.681444,7056
9615,2/5/11 19:00,9420.862291,1364.453477,1174.757027,884.5216135,12550.1809,2802.489727,5565.681643,1032.021636,34794.96831,57.362,3290.399044,9615
31592,8/9/13 21:00,16289.00639,2066.133883,1914.016408,1153.003079,19813.05836,4461.585902,9791.359004,1541.367746,57029.53077,93.362,8716.463044,31592
21111,5/30/12 4:00,9773.060526,1224.884884,1366.010112,721.958891,10946.40318,2797.451923,5302.298008,984.1320677,33116.19959,78.962,6234.997444,21111
50440,10/4/15 10:00,8674.817546,1002.149914,1849.778098,659.5146225,9603.588955,2631.967757,4938.282315,906.4281739,30266.52738,64.112,4110.348544,50440
29512,5/15/13 5:00,8129.916937,983.051353,1372.667775,644.5518111,9294.729501,2395.545407,4507.681359,761.5695706,28089.71372,68.162,4646.058244,29512
31732,8/15/13 17:00,15134.63678,1958.921971,2215.545197,1178.98538,19068.43672,5131.570853,10527.25318,1611.700429,56827.05051,82.562,6816.483844,31732
17412,12/27/11 17:00,8848.540926,1211.15941,1386.185954,720.342806,10722.77155,2305.170973,5065.35983,969.7349356,31229.26639,55.562,3087.135844,17412
21031,5/26/12 20:00,13213.2166,1711.143571,1589.754234,1030.605862,16379.9246,3860.074292,8202.285006,1357.185618,47344.18978,89.762,8057.216644,21031
18785,2/23/12 6:00,8180.036845,981.4487142,1295.054185,643.1522611,8838.82508,2150.365664,4080.979374,818.2825571,26988.14468,69.962,4894.681444,18785
52581,1/1/16 15:00,9978.951757,1235.5523,2166.090999,809.1890161,12428.93693,3433.313355,6379.348034,1184.922003,37616.30439,47.012,2210.128144,52581
16989,12/10/11 1:00,8029.130776,1094.46483,1445.55924,832.8101682,10917.10715,2089.108094,4763.017266,1018.477041,30189.67456,57.362,3290.399044,16989
47961,6/23/15 3:00,10866.79907,1285.341812,1931.409521,740.4047344,11592.26781,2838.998332,5566.04687,937.2369789,35758.50512,79.862,6377.939044,47961
31467,8/4/13 16:00,16226.89294,2152.970729,2095.991872,1289.108658,21483.72081,4729.245538,10053.30286,1594.188216,59625.42162,93.362,8716.463044,31467
37750,4/23/14 13:00,11427.62241,1469.106735,1991.91338,811.1101022,13014.49122,3364.320081,6811.321636,1106.049442,39995.935,66.362,4403.915044,37750
42607,11/11/14 22:00,9793.841258,1379.062964,2065.617858,874.4766883,13247.60857,2693.623969,6023.061268,1168.295592,37245.58817,55.562,3087.135844,42607
56642,6/18/16 20:00,15215.59563,1811.219996,2656.346159,1161.742513,19740.92288,4818.239775,10094.56019,1563.98554,57062.61268,93.812,8800.691344,56642
774,2/2/10 6:00,8606.892134,1323.826707,1224.711347,882.7976468,12255.32813,2486.552201,5575.944883,1032.509052,33388.5621,48.362,2338.883044,774
11291,4/16/11 15:00,9556.998201,1125.034073,1249.143215,627.9940912,9428.592711,2768.169906,5118.865493,832.5408625,30707.33855,73.562,5411.367844,11291
47752,6/14/15 10:00,11588.33253,1306.976211,1966.28033,795.778897,12912.27519,3414.666458,6028.585085,1055.13909,39068.0338,77.162,5953.974244,47752
18259,2/1/12 8:00,9029.353612,1223.279974,1413.587829,798.5987311,10966.77934,2374.72101,5128.512573,956.6246983,31891.45776,69.962,4894.681444,18259
7153,10/26/10 5:00,9214.884305,1179.057405,1101.430629,585.2318112,8404.942666,2370.002473,4479.247819,737.0047588,28071.80187,78.962,6234.997444,7153
18985,3/2/12 14:00,10817.54198,1311.026223,1360.706308,694.7885794,10468.88445,3278.234133,6142.956141,915.710923,34989.84874,73.562,5411.367844,18985
18611,2/16/12 0:00,7719.9181,1059.49341,1335.83754,689.92398,8958.6237,2443.5451,4352.06807,834.34793,27393.75783,71.762,5149.784644,18611
17723,1/9/12 16:00,9515.402688,1293.566602,1587.987516,849.9775849,13258.83613,2625.506021,5841.225717,1188.848893,36161.35115,64.562,4168.251844,17723
25892,12/15/12 9:00,8400.331264,981.9651126,1507.075821,751.1720005,10025.63279,2451.648207,4745.7566,950.3563751,29813.93817,69.962,4894.681444,25892
21771,6/26/12 16:00,18294.52602,2354.181718,2064.460096,1425.827479,23857.47652,5206.90491,11488.37258,1796.682243,66488.43156,98.762,9753.932644,21771
2711,4/24/10 1:00,8812.1124,1098.992264,1061.287822,634.8666641,8692.736044,2471.564333,4761.969732,763.6166863,28297.14595,75.362,5679.431044,2711
10742,3/24/11 18:00,11336.51316,1377.334564,1391.505861,693.7590532,11498.1578,3307.77069,6565.231685,1075.461202,37245.73401,80.762,6522.500644,10742
17488,12/30/11 21:00,8977.851316,1240.708446,1397.885272,742.9037048,11062.96715,2515.214797,5349.405469,1010.129385,32297.06554,71.762,5149.784644,17488
36139,2/15/14 10:00,9146.196391,1340.052862,1807.09767,851.9770509,12438.67656,2464.512607,5484.756586,1099.516471,34632.7862,50.162,2516.226244,36139
8755,12/31/10 23:00,8076.188036,955.7197647,1307.676088,726.6217135,10301.26308,2291.589174,4738.594513,953.731285,29351.38365,71.762,5149.784644,8755
22993,8/16/12 14:00,17269.31639,2188.529336,1856.754256,1004.480812,17782.94729,4721.610669,9916.992484,1474.056449,56214.68768,87.962,7737.313444,22993
55013,4/11/16 23:00,10919.75742,1320.993281,1963.951869,659.8858421,11206.37927,3454.27598,6652.490476,995.7609017,37173.49504,75.812,5747.459344,55013
7145,10/25/10 21:00,12612.42241,1620.44708,1342.816802,883.702882,14137.8973,3500.055147,7572.008517,1105.368525,42774.71867,84.362,7116.947044,7145
22790,8/8/12 3:00,10235.83289,1452.604291,1546.607661,895.219472,13789.74728,3068.912676,6327.300965,1117.474491,38433.69973,82.562,6816.483844,22790
46076,4/5/15 13:00,9003.807827,1083.257728,1870.785528,678.8720201,9781.909833,2699.971913,4836.583537,896.9395781,30852.12796,63.212,3995.756944,46076
14255,8/18/11 3:00,11484.81556,1568.225949,1424.808832,923.3291188,13557.5682,3059.331427,6485.523325,1047.318239,39550.92065,84.362,7116.947044,14255
45571,3/15/15 12:00,8553.403443,1028.056798,1909.564984,690.2318847,10040.05923,2390.123158,4879.674665,1076.614736,30567.7289,56.012,3137.344144,45571
41535,9/28/14 6:00,8867.778812,1053.370842,1677.557007,622.599291,8931.00188,2173.871239,4120.983396,808.1197016,28255.28217,73.562,5411.367844,41535
3906,6/12/10 20:00,14238.14455,1798.049914,1583.156662,1151.96987,17754.40741,3910.776914,8471.30485,1382.941832,50290.752,89.762,8057.216644,3906
41003,9/6/14 2:00,11197.15903,1403.652704,1850.296464,841.6914748,13115.47608,3007.478357,5955.261906,1067.988608,38439.00463,80.762,6522.500644,41003
15013,9/18/11 17:00,12392.86324,1899.97515,1694.301362,1055.046571,18471.82743,4381.487904,9251.458667,1486.612671,50633.57299,86.162,7423.890244,15013
17878,1/16/12 3:00,7030.624919,918.0067331,1269.700982,592.1990198,7942.336343,1767.101207,3784.902643,785.6946812,24090.56653,64.562,4168.251844,17878
14578,8/31/11 14:00,16912.91587,2289.320639,1862.123855,1333.527102,21725.22471,4558.62067,9963.746176,1596.089274,60241.5683,86.162,7423.890244,14578
27156,2/6/13 1:00,7720.433421,1003.820907,1319.189467,631.6669797,8393.720727,2092.001471,4045.492922,751.9499896,25958.27589,68.162,4646.058244,27156
36681,3/10/14 0:00,8871.21157,1218.733066,1744.081618,692.9168196,9764.82039,2930.528257,5217.153788,930.117606,31369.56312,55.562,3087.135844,36681
31296,7/28/13 13:00,14140.35678,1693.296032,1841.527764,976.0324365,15652.92139,4223.601958,8219.847182,1263.724139,48011.30768,84.362,7116.947044,31296
48787,7/27/15 13:00,17415.91271,2206.527516,2600.56299,1277.958754,21118.84922,4863.816691,9969.398731,1623.000714,61076.02732,83.912,7041.223744,48787
33658,11/3/13 23:00,8411.1025,1014.27638,1609.67043,632.46622,9155.2011,2357.658,4620.5015,867.20496,28668.08109,60.962,3716.365444,33658
46234,4/12/15 3:00,8248.038486,903.8649185,1803.632429,586.2246536,7952.582791,2367.449584,4105.935279,793.8598301,26761.58797,71.762,5149.784644,46234
29269,5/5/13 2:00,7299.927031,927.5687078,1377.544545,595.2596915,7849.209287,2173.3961,3959.058971,732.4961244,24914.46046,66.362,4403.915044,29269
32739,9/26/13 16:00,16072.13683,1972.304262,2037.185329,1167.018552,18956.00522,4623.40558,9131.357687,1449.399931,55408.81338,87.962,7737.313444,32739
55068,4/14/16 6:00,8747.429198,1037.536964,1809.297551,624.084881,8710.060846,2346.597651,4318.871309,867.2987537,28461.17715,64.112,4110.348544,55068
26652,1/16/13 1:00,10326.48501,1573.241477,1632.489679,923.7261748,14510.20861,3401.536639,6998.695777,1267.092472,40633.47584,39.362,1549.367044,26652
29302,5/6/13 11:00,9351.447167,1207.779642,1527.498854,719.9993396,10751.63547,2900.95549,5224.067751,1018.506452,32701.89017,53.762,2890.352644,29302
14672,9/4/11 12:00,11235.6671,1591.196763,1456.416724,959.1842314,15341.2044,4203.441122,7719.939265,1188.307405,43695.357,80.762,6522.500644,14672
44039,1/10/15 14:00,12212.44493,1607.339047,2144.993657,998.8320715,15774.07745,5107.114985,8745.145654,1512.316393,48102.26418,39.812,1584.995344,44039
32887,10/2/13 20:00,13270.94584,1755.867029,1930.764715,1034.571017,16943.2678,4206.161777,8789.855528,1342.61235,49274.04606,82.562,6816.483844,32887
16750,11/30/11 2:00,7566.859846,1185.687066,1330.372615,703.0451316,10052.66743,2052.657215,4538.690232,938.0652209,28368.04476,55.562,3087.135844,16750
40179,8/2/14 18:00,12392.51121,1587.301779,2141.414375,1063.639027,16863.72892,4358.549039,8853.786603,1449.318786,48710.24975,80.762,6522.500644,40179
4187,6/24/10 13:00,13603.37022,1761.70778,1523.093162,1179.128068,19557.44908,3961.071661,8608.416042,1423.743135,51617.97915,75.362,5679.431044,4187
17739,1/10/12 8:00,9645.882205,1400.787018,1604.575334,919.0596214,14338.72312,3215.60105,7021.206347,1316.662905,39462.49761,51.962,2700.049444,17739
54972,4/10/16 6:00,8285.823427,877.0135056,1837.546889,571.0388732,7720.995266,2301.049083,4010.476527,781.132436,26385.07601,65.012,4226.560144,54972
55578,5/5/16 12:00,11821.94059,1372.938109,2096.971283,750.0726874,12013.02173,3399.799013,6193.677726,1070.927929,38719.34907,69.962,4894.681444,55578
48705,7/24/15 3:00,11790.34304,1474.281776,2099.731916,868.6835705,13759.37185,3278.600317,6437.235021,1127.950632,40836.19812,82.112,6742.380544,48705
4920,7/25/10 4:00,9233.562757,1157.986123,1136.244007,797.6933973,10889.01669,2539.203254,5164.139528,915.7591577,31833.60491,78.962,6234.997444,4920
43707,12/27/14 18:00,9443.514723,1446.34321,2133.537273,941.4668028,14682.30464,2760.290005,6397.869652,1264.834362,39070.16067,74.912,5611.807744,43707
15915,10/26/11 7:00,9306.23106,1257.724974,1300.692579,709.6687588,10491.42084,2517.591532,5140.594896,890.6856409,31614.61028,69.962,4894.681444,15915
52227,12/17/15 21:00,10633.06537,1402.17478,2252.699511,929.8163464,13470.30329,3093.1524,6332.246434,1200.914178,39314.37231,64.112,4110.348544,52227
30774,7/6/13 19:00,15375.92357,1915.208288,1978.915079,1166.146811,19201.30225,4279.732869,9583.876276,1513.235498,55014.34065,93.362,8716.463044,30774
37281,4/4/14 0:00,9579.5338,1276.56603,1736.01082,661.77098,10146.693,2990.807,5555.69601,894.96515,32842.04279,73.562,5411.367844,37281
4577,7/10/10 21:00,13826.52352,1671.522715,1392.613844,966.2364612,14734.45414,3697.769172,8304.760474,1257.798756,45851.67909,89.762,8057.216644,4577
38435,5/22/14 2:00,9375.771445,1080.742586,1795.541492,721.6978166,10127.99637,2675.35646,5082.044501,970.6689238,31829.8196,73.562,5411.367844,38435
36238,2/19/14 13:00,10206.43581,1229.407192,1786.24772,732.159282,11073.07444,2829.956102,5367.385528,972.1621666,34196.82825,64.562,4168.251844,36238
17639,1/6/12 4:00,7078.216686,991.4422347,1353.2793,695.2953836,9330.783644,1887.840553,3940.798254,915.252732,26192.90879,62.762,3939.068644,17639
34756,12/19/13 19:00,10589.79502,1338.525662,1781.033167,809.500954,12180.59703,2977.511203,6118.426142,1054.01846,36849.40764,75.362,5679.431044,34756
37933,5/1/14 4:00,7508.601861,963.1041715,1642.288899,609.7722245,7711.082569,1972.21753,3787.483189,786.9124127,24981.46286,62.762,3939.068644,37933
1305,2/24/10 9:00,10916.6585,1773.733553,1390.838352,1115.937374,16529.74775,3609.718701,7833.01614,1466.295907,44635.94628,37.562,1410.903844,1305
20572,5/7/12 17:00,15200.14147,1880.119202,1578.715075,921.4021913,17926.27093,4561.520281,9495.729764,1196.325146,52760.22406,87.962,7737.313444,20572
43566,12/21/14 21:00,9828.623766,1390.595762,2013.029071,838.423486,12832.47743,2820.306417,6068.595477,1126.70151,36918.75292,61.862,3826.907044,43566
31577,8/9/13 6:00,10622.78692,1337.788813,1612.516192,836.9557486,13263.34284,2902.96973,6227.083908,1008.913786,37812.35794,78.962,6234.997444,31577
52605,1/2/16 15:00,10071.92427,1249.734135,2098.111602,796.5482724,11973.58412,4023.899823,6786.279482,1216.817541,38216.89924,47.012,2210.128144,52605
9759,2/11/11 19:00,10436.6257,1390.45173,1262.183006,843.4821553,12384.36375,3036.404488,6017.533209,1015.764628,36386.80867,51.962,2700.049444,9759
36474,3/1/14 9:00,8572.132416,1013.193817,1746.431663,762.9463364,10122.79253,2244.061645,4942.63553,988.8029562,30392.99689,65.012,4226.560144,36474
7976,11/29/10 12:00,9874.190736,1270.927463,1236.138265,764.6528632,10419.23303,2756.852747,5331.608679,908.1951588,32561.79894,69.962,4894.681444,7976
33142,10/13/13 11:00,9922.712082,1188.622124,1555.268198,720.5532137,11040.27355,3235.47791,5473.753449,932.5431154,34069.20364,73.562,5411.367844,33142
29059,4/26/13 8:00,9355.527774,1185.450521,1491.784584,716.5611476,10499.94271,2490.27016,5043.561307,903.9995724,31687.09778,68.162,4646.058244,29059
3480,5/26/10 2:00,8850.061687,1231.220413,1108.239659,709.1701491,9978.242872,2416.412135,4565.354527,815.9436731,29674.64512,77.162,5953.974244,3480
7016,10/20/10 12:00,11115.68164,1430.410664,1222.262648,779.1089423,12516.7135,3023.630669,6184.895994,1012.928045,37285.63211,66.362,4403.915044,7016
23016,8/17/12 13:00,16115.07522,1824.917317,1849.697896,1066.92439,19271.91931,4610.343837,9517.773825,1519.049508,55775.70131,82.562,6816.483844,23016
19683,3/31/12 16:00,12287.25534,1468.37935,1544.522838,838.2517359,13054.05008,3844.759621,7354.137034,1281.897628,41673.25363,78.962,6234.997444,19683
19405,3/20/12 2:00,8499.486927,940.4083267,1232.105256,587.0619877,7773.99592,2329.316799,3962.857569,743.6277772,26068.86056,73.562,5411.367844,19405
37124,3/28/14 11:00,10307.24172,1261.26809,1851.731543,731.3235031,11264.35459,2788.650439,5784.197873,995.339279,34984.10704,71.762,5149.784644,37124
28517,4/3/13 18:00,9235.959879,1351.966468,1459.449207,849.6723111,12550.15017,2955.532899,5545.680162,1076.013386,35024.42449,65.462,4285.273444,28517
24688,10/26/12 5:00,8393.964871,914.5514872,1294.769467,611.9375654,7967.780617,2239.011158,4013.86741,760.7339744,26196.61655,71.762,5149.784644,24688
17340,12/24/11 16:00,9762.447691,1283.474943,1546.429848,771.1556111,12788.13415,3058.354533,6410.229138,1212.990195,36833.21611,48.362,2338.883044,17340
31275,7/27/13 16:00,15955.35445,1676.163315,1980.331112,1091.805704,17717.02675,4707.440804,8720.148294,1422.979096,53271.24953,89.762,8057.216644,31275
16708,11/28/11 8:00,10299.31045,1675.145729,1503.323916,957.3003465,15270.00684,3268.084935,7149.419371,1262.055729,41384.64732,35.762,1278.920644,16708
56661,6/19/16 15:00,15437.15443,1908.572726,2288.803072,1129.007872,19177.02283,4630.686505,9224.596986,1462.863395,55258.70782,87.062,7579.791844,56661
2716,4/24/10 6:00,7838.974676,845.8651946,1022.769522,573.11536,7354.969498,2060.453879,3579.472461,689.6689888,23965.28958,75.362,5679.431044,2716
14149,8/13/11 17:00,16330.667,2105.767096,1726.761385,1144.282874,16381.32335,4654.154367,9934.884547,1304.072059,53581.91268,96.962,9401.629444,14149
28089,3/16/13 22:00,9385.070023,1170.531806,1464.79564,703.8444306,10726.38887,2802.782618,5579.479732,975.1047053,32807.99783,73.562,5411.367844,28089
54657,3/28/16 3:00,7577.576492,1016.570972,1778.795574,599.6818005,7895.231416,2108.469577,3755.627933,830.639765,25562.59353,65.912,4344.391744,54657
43081,12/1/14 16:00,10174.62582,1427.214198,2100.741687,900.1380968,13294.86244,3009.954254,5826.676005,1268.650411,38002.8629,66.362,4403.915044,43081
22875,8/11/12 16:00,16932.34583,2112.884579,2007.680506,1207.025107,19921.92304,4843.764772,10554.19079,1659.257976,59239.0726,89.762,8057.216644,22875
